run_id,query_version,query,source_api,source_id,doi,title,year,authors,type,abstract,landing_url,pdf_url,license,oa_status,ontology_score,provisional_score,automatic_signal,decision,decision_reason,manual_centrality,manual_product_relevance,manual_documentary_evidence,manual_actionable_contribution,reviewer,review_date,manual_total,screening_decision,screening_reason,evidence_basis,author_review
20260831T003810Z,1.0.0,"""designing conversational agents""",OpenAlex,https://openalex.org/W7163753884,https://doi.org/10.1186/s41043-026-01254-5,PhysB: a framework for designing conversational agents to support physical activity in adolescents,2026,Richard Moore; Abdel-Karim Al-Tamimi; Lambros Lazuras,article,"Conversational Agents (CAs) are a promising tool for enhancing adolescents' physical activity behaviours. To effectively fulfil their role, these agents must address the diverse range of barriers adolescents encounter and provide effective, evidence-based solutions. To achieve this, a theoretical framework titled PhysB is proposed, which is grounded in theory and evidence, allowing for the identification and categorisation of barriers through natural language input. The PhysB framework outlines the relationship between the process of identifying barriers and the cognitive system driving the CA's interaction with adolescents. It incorporates key constructs from various theoretical models and frameworks and draws from behaviour change theory. The PhysB framework's main function is to inform the design and evaluation of personalised, evidence-based conversational AI interventions to promote positive behaviour change in adolescents. The PhysB framework's broad applicability extends to practitioners, policymakers, researchers, and designers involved in designing conversational AI interventions.",https://doi.org/10.1186/s41043-026-01254-5,,cc-by,gold,4,7,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,4,3,1,1,Codex: primeira passagem governada,2026-08-30,9,provisional-include,"Título e resumo tratam o design, a avaliação ou as consequências de uma interface, agente ou sistema conversacional como contribuição central. A decisão será confirmada no documento.",title+abstract,required-if-central-claim
20260831T003810Z,1.0.0,"""dialogue design"" conversational system",OpenAlex,https://openalex.org/W1982573613,https://doi.org/10.1016/0953-5438(89)90012-x,Shaping user input: a strategy for natural language dialogue design,1989,Martin D. Ringle; Richard Halstead-Nussloch,article,"Abstract Traditional approaches to natural language dialogue interface design have adopted ordinary human-human conversation as the model for online human-computer interaction. The attempt to deal with all the subtleties of natural dialogues, such as topic focus, coherence, ellipsis, pronominal reference, etc. has resulted in prototype systems that are enormously complex and computationally expensive. In a series of experiments † , we explored ways of minimizing the processing burden of a dialogue system by channeling user input towards a more tractable, though still natural, form of Englishlanguage questions. Through linking a pair of terminals, we presented subjects with two different dialogue styles as a framework for online help in the domain of word-processing. The first dialogue style involved ordinary conversational format. The second style involved a simulation of an automated dialogue system, including apparent processing restrictions and ‘system process messages’ to inform the subject of the steps taken by the system during query analysis. In both cases human tutors played the role of the help system. After each dialogue session, subjects were interviewed to determine their assessments of the naturalness and usability of the dialogue interface. We found that user input became more tractable to parsing and query analysis as the dialogue style became more formalized, yet the subjective assessment of naturalness and usability remained fairly constant. This suggests that techniques for channeling user input in a dialogue system may be effectively employed to reduce processing demands without compromising the benefits of a natural language interface. Theoretically, this data lends support to the hypothesis that unrestricted human-human conversation is not the most appropriate model for the design of human-computer dialogue interfaces.",https://doi.org/10.1016/0953-5438(89)90012-x,,,closed,4,7,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,4,3,1,1,Codex: primeira passagem governada,2026-08-30,9,provisional-include,"Título e resumo tratam o design, a avaliação ou as consequências de uma interface, agente ou sistema conversacional como contribuição central. A decisão será confirmada no documento.",title+abstract,required-if-central-claim
20260831T003810Z,1.0.0,"""dialogue design"" conversational system",OpenAlex,https://openalex.org/W4282945717,https://doi.org/10.3758/s13428-022-01864-x,Chatbot Language - crowdsource perceptions and reactions to dialogue systems to inform dialogue design decisions,2022,Birgit Popp; Philip Lalone; Anna Leschanowsky,article,"Conversational User Interfaces (CUI) are widely used, with about 1.8 billion users worldwide in 2020. For designing and building CUI, dialogue designers have to decide on how the CUI communicates with users and what dialogue strategies to pursue (e.g. reactive vs. proactive). Dialogue strategies can be evaluated in user tests by comparing user perceptions and reactions to different dialogue strategies. Simulating CUI and running them online, for example on crowdsourcing websites, is an attractive avenue to collecting user perceptions and reactions, as they can be gathered time- and cost-effectively. However, developing and deploying a CUI on a crowd sourcing platform can be laborious and requires technical proficiency from researchers. We present Chatbot Language (CBL) as a framework to quickly develop and deploy CUI on crowd sourcing platforms, without requiring a technical background. CBL is a library with specialized CUI functionality, which is based on the high-level language JavaScript. In addition, CBL provides scripts that use the API of the crowd sourcing platform Mechanical Turk (MT) in order to (a) create MT Human Intelligence Tasks (HITs) and (b) retrieve the results of those HITs. We used CBL to run experiments on MT and present a sample workflow as well as an example experiment. CBL is freely available and we discuss how CBL can be used now and may be further developed in the future.",https://doi.org/10.3758/s13428-022-01864-x,https://link.springer.com/content/pdf/10.3758/s13428-022-01864-x.pdf,cc-by,hybrid,4,7,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,4,3,2,1,Codex: primeira passagem governada,2026-08-30,10,provisional-include,"Título e resumo tratam o design, a avaliação ou as consequências de uma interface, agente ou sistema conversacional como contribuição central. A decisão será confirmada no documento.",title+abstract,required-if-central-claim
20260831T003810Z,1.0.0,"""chatbot design"" user experience",OpenAlex,https://openalex.org/W4388460483,https://doi.org/10.1016/j.dajour.2023.100359,An intelligent chatbot design and implementation model using long short-term memory with recurrent neural networks and attention mechanism,2023,Prakash Choudhary; Sumit Singh Chauhan,article,"Assistant Conversational Agents (chatbots) are becoming increasingly complex and sophisticated since they are enabled to understand and respond to human language. Chatbots have varying organizational functions, from customer support to personal assistance, and have dominated the digital market as they are efficient and effective. Chatbots can collect valuable information from customers through interaction which can result in a better customer experience, but an inappropriate or inadequate response can also lead to the loss of customers. Therefore, the chatbots must be intelligent enough to provide the most efficient and effective response to positively impact the customers and add value to the business and organization. Over the years, several streams of research have been conducted, and multiple chatbots have been created, but they have their limitation, which has been discussed in this article. We suggest a method to upgrade the performance of the chatbots so that they can respond to the user query with better accuracy. The proposed model shows the implementation of a chatbot using Long Short-Term Memory (LSTM), attention mechanism, Bag of Words (BOW), and beam search decoding. The sequence-to-sequence (Seq2Seq) architecture with an LSTM encoder and decoder has been used. The dialog dataset is preferred to train and test the model, and the BleuN algorithm is used to determine the chatbot’s accuracy.",https://doi.org/10.1016/j.dajour.2023.100359,,cc-by,gold,4,7,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,2,1,1,0,Codex: primeira passagem governada,2026-08-30,4,exclude-ontology,"O objeto é a arquitetura algorítmica LSTM e sua acurácia. Não há contribuição demonstrada para interação, conteúdo ou experiência conversacional.",title+abstract,sample-audit
20260831T003810Z,1.0.0,"""chatbot design"" user experience",OpenAlex,https://openalex.org/W4394892066,https://doi.org/10.3390/info15040226,Chatbot Design and Implementation: Towards an Operational Model for Chatbots,2024,Alexander Skuridin; Martín Wynn,article,"The recent past has witnessed a growing interest in technologies for creating chatbots. Advances in Large Language Models for natural language processing are underpinning rapid progress in chatbot development, and experts predict revolutionary changes in the labour market as many manual tasks are replaced by virtual assistants in a range of business functions. As the new technology becomes more accessible and advanced, more companies are exploring the possibilities of implementing virtual assistants to automate routine tasks and improve service. This article reports on qualitative inductive research undertaken within a chatbot development team operating in a major international enterprise. The findings identify critical success factors for chatbot projects, and a model is developed and validated to support the planning and implementation of chatbot projects. The presented model can serve as an exemplary guide for researchers and practitioners working in this field. It is flexible and applicable in a wide range of business contexts, linking strategic business goals with execution steps. It is particularly applicable for teams with no experience in chatbot implementation, reducing uncertainty and managing decisions and risks throughout the project lifecycle, thereby increasing the likelihood of project success.",https://doi.org/10.3390/info15040226,https://www.mdpi.com/2078-2489/15/4/226/pdf?version=1713360983,cc-by,gold,4,7,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,4,3,2,1,Codex: primeira passagem governada,2026-08-30,10,provisional-include,"Título e resumo tratam o design, a avaliação ou as consequências de uma interface, agente ou sistema conversacional como contribuição central. A decisão será confirmada no documento.",title+abstract,required-if-central-claim
20260831T003810Z,1.0.0,"""conversation design""",Crossref,10.26686/wgtn.17148509,10.26686/wgtn.17148509,Factors Affecting Conversation Design for Digital Political Personae,,Reuben Cox,dissertation,"<jats:p>&lt;p&gt;Digital political personae are common on social media, representing a potential avenue to inform and engage citizens in political conversation. While personae that function as a digital extension of politicians and commentators are clearly identifiable, large numbers of automated personae of limited sophistication also engage in political exchanges in online spaces. Despite their prevalence, little prior work has addressed conversation design approaches to maximise the effectiveness of digital political personae in their interactions with users. A review of the literature highlighted a range of approaches for effective use of digital tools in political contexts, including strategies for conveying information, sustaining engagement and employing and responding to emotive language on polarising topics. Examination of interactions with existing political personae on social media revealed that many of these approaches were limited or absent from the current conversational paradigm. Chatbot software was used to explore methods that would address the issues identified with existing digital political personae through an iterative design process. A layered interaction scenario was developed that supports branching political conversation on a central topic, with a base of secondary topics to enhance the utility of the persona. The conversation design developed incorporates lessons from the literature on use of effective digital tools for political conversation, and has the potential to engage and inform large numbers of participants, as well as gather information from them for analysis.&lt;/p&gt;</jats:p>",https://doi.org/10.26686/wgtn.17148509,,https://creativecommons.org/licenses/by-nc-sa/4.0/,,4,7,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,4,3,1,1,Codex: primeira passagem governada,2026-08-30,9,exclude-duplicate,Ocorrência Crossref da tese registrada no item 3; deve integrar a mesma família documental.,title+abstract,not-required
20260831T003810Z,1.0.0,"""conversational agent design""",Crossref,10.21203/rs.3.rs-7235054/v1,10.21203/rs.3.rs-7235054/v1,The feedback loop: A systematic review of how evaluation practices inform conversational agent design,2025,Neşe Baz Aktaş; Adem Akbıyık,posted-content,"<title>Abstract</title> <p>Conversational Agents (CAs) have become increasingly integrated in our daily interactions. Despite this growing adoption, research on CA design remains fragmented, often lacking clear connections between design and its effects on user experience. Bridging perspectives from Human-Computer Interaction (HCI) and Information Systems (IS), this study provides a structured, design element-level synthesis of CA design practices and their effect on user experience. To do this, we systematically reviewed 97 empirical studies published in leading HCI and IS venues, following a rigorous three-stage methodology. Building on this, we proposed a CA design framework that identifies design dimensions and maps them with user outcomes to provide actionable guidance for practitioners. The resulting structured framework offers conceptual clarity and practical guidance, laying the groundwork for future empirical research and evidence-based design strategies in CA development.</p>",https://doi.org/10.21203/rs.3.rs-7235054/v1,,https://creativecommons.org/licenses/by/4.0/,,4,7,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,4,3,1,1,Codex: primeira passagem governada,2026-08-30,9,provisional-include,"Título e resumo tratam o design, a avaliação ou as consequências de uma interface, agente ou sistema conversacional como contribuição central. A decisão será confirmada no documento.",title+abstract,required-if-central-claim
20260831T003810Z,1.0.0,"""conversational agent design""",Crossref,10.1145/3765766.3765824,10.1145/3765766.3765824,Heuristics Based User Experience Evaluation for Identifying Challenges in IoT Enabled Conversational Agent Design,2025,Yağmur Kocaman; Fatma Doğrul; Egemen Aydoğan,proceedings-article,,https://doi.org/10.1145/3765766.3765824,,,,4,7,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,3,2,1,0,Codex: primeira passagem governada,2026-08-30,6,full-text-review,"O título é aderente, porém a ausência de resumo impede avaliar método, contribuição e alcance das heurísticas.",title+metadata,required
20260831T003810Z,1.0.0,"""conversational agent design""",Crossref,10.55432/978-1-6692-0005-5_12,10.55432/978-1-6692-0005-5_12,Gender Bender Bot - The Effect of (Not) Following Gender Stereotypes in Conversational Agent Design,2024,Fabian Hildebrandt,book-chapter,"<jats:p>Conversational agents (CAs), are increasingly becoming a common presence in our daily lives (e.g., Alexa or ChatGPT). Research has shown that designing CAs humanlike (e.g., through social cues such as a human name or avatar) results in a higher perception of humanness, which increases and service satisfaction by the user. In this context, CAs are exclusively designed to portray stereotypical genders (e.g., combining a female name and avatar). To challenge this quasi-standard, a 2x2 experiment (male/ female avatar x male/ female name) with 262 participants was conducted to investigate the effect of gender-mixed CAs. Our results indicate that users of CAs with a stereotypical gender report higher service satisfaction and a partially higher perception of social presence for male CAs. However, the results do not reveal any differences in perceived empathy and competence. Thus, it appears that users prefer stereotypically CAs, which is in sync with current practice.</jats:p>",https://doi.org/10.55432/978-1-6692-0005-5_12,,,,4,7,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,4,3,1,1,Codex: primeira passagem governada,2026-08-30,9,provisional-include,"Título e resumo tratam o design, a avaliação ou as consequências de uma interface, agente ou sistema conversacional como contribuição central. A decisão será confirmada no documento.",title+abstract,required-if-central-claim
20260831T003810Z,1.0.0,"""chatbot design"" user experience",Crossref,10.4102/the.v11i0.624,10.4102/the.v11i0.624,Enhancing the user experience of learning management systems in higher education: Chatbot design principles,2026,Maria M. Swanepoel; Machdel Matthee; Marie J. Hattingh,journal-article,"<jats:p>The integration of chatbots into learning management systems (LMSs) has the potential to significantly enhance the user experience (UX) in the context of higher education. However, the lack of evidence-based guidelines for the design of such chatbots has diminished this potential. This study proposes a set of guiding principles to improve the design of LMS chatbots. A design science research approach was adopted to formulate the chatbot design principles, drawing on insights from 12 LMS users (students, instructors and administrators) at diverse higher education institutions, gathered during a design thinking workshop and refined through expert evaluation. This study offers a framework for developing LMS chatbots that prioritise UX, ensuring that LMS platforms remain an asset in Higher Education Institutions (HEIs). The principles address various aspects, including technical mechanisms, language usage, user experience and feedback mechanisms. Practically, it offers actionable principles to enhance responsiveness, accessibility, personalisation and trust. Future research should focus on the empirical evaluation of these principles in real-world implementations and their applicability to Artificial Intelligence (AI)-enabled chatbots to validate their effectiveness and broader impact on UX for users. Contribution: This study proposes a structured, empirically grounded set of design principles for LMS-integrated chatbots. It addresses user dissatisfaction and underutilisation in LMS platforms by offering evidence-based guidance to enhance UX. It builds on and provides a framework for improving chatbot-user interactions. Practically, it offers actionable principles to enhance responsiveness, accessibility, personalisation and trust. This study thus supports digital transformation in higher education by promoting more engaging, inclusive and student-centred technology-enhanced learning environments.</jats:p>",https://doi.org/10.4102/the.v11i0.624,,https://creativecommons.org/licenses/by/4.0,,4,7,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,4,3,1,1,Codex: primeira passagem governada,2026-08-30,9,provisional-include,"Título e resumo tratam o design, a avaliação ou as consequências de uma interface, agente ou sistema conversacional como contribuição central. A decisão será confirmada no documento.",title+abstract,required-if-central-claim
20260831T003810Z,1.0.0,"""chatbot design"" user experience",Crossref,10.5753/wbots.2025.15205,10.5753/wbots.2025.15205,An Experience Report on User-Centered Chatbot Design through Design Thinking,2025,Bianca M. Ribeiro; Kauã H. S. Souza; Leonardo G. Silva; João Villa; Ricardo F. Vilela; Pedro H. D. Valle; Williamson Silva,proceedings-article,"<jats:p>This paper presents an experience report on the application of Design Thinking to the development of a chatbot designed to facilitate community donations and exchanges. The approach was systematically conducted through the Inspiration, Ideation, and Implementation stages, employing participatory techniques such as interviews, empathy mapping, role storming, and MoSCoW prioritization. The resulting high-fidelity prototype was evaluated by six users, achieving average scores of 5.29 for perceived usefulness and 5.71 for intention to use (TAM), as well as 6.10 for attractiveness (AttrakDiff). Findings indicate that the structured application of Design Thinking supported the creation of interaction flows and features more closely aligned with real user needs, enhancing usability, attractiveness, and empathy in chatbot design. This work offers lessons learned and practical recommendations for teams seeking to adopt user-centered methodologies in conversational interface projects, contributing to the development of more effective and socially relevant solutions.</jats:p>",https://doi.org/10.5753/wbots.2025.15205,https://sol.sbc.org.br/index.php/wbots/article/download/36926/36712,,,4,7,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,4,3,2,1,Codex: primeira passagem governada,2026-08-30,10,provisional-include,"Título e resumo tratam o design, a avaliação ou as consequências de uma interface, agente ou sistema conversacional como contribuição central. A decisão será confirmada no documento.",title+abstract,required-if-central-claim
