corpus_id,title,doi,semantic_scholar_id,resolved,open_access_pdf_url,open_access_status,landing_url,retrieved_at,error
DCM-00294,A conversational agent for emotion expression stimulation in persons with neurodevelopmental disorders,https://doi.org/10.1007/s11042-022-14135-w,bec97144b0d97b34adf87c918b74f4d751fb426c,true,https://doi.org/10.1007/s11042-022-14135-w,HYBRID,https://www.semanticscholar.org/paper/bec97144b0d97b34adf87c918b74f4d751fb426c,2026-09-01T00:53:01.841609+00:00,
DCM-00295,Designing Conversational Agents: A Self-Determination Theory Approach,https://doi.org/10.1145/3411764.3445445,75d8e46a6bd04b9663e77b3754d4ad60e46bdca7,true,,CLOSED,https://www.semanticscholar.org/paper/75d8e46a6bd04b9663e77b3754d4ad60e46bdca7,2026-09-01T00:53:01.841609+00:00,
DCM-00296,Designing Conversational Agents for Energy Feedback,https://doi.org/10.1007/978-3-319-91800-6_2,1a371d30abd3e0c09ee0b80b4c779fa651f97fe0,true,,CLOSED,https://www.semanticscholar.org/paper/1a371d30abd3e0c09ee0b80b4c779fa651f97fe0,2026-09-01T00:53:01.841609+00:00,
DCM-00297,Extended Abstracts of the 2020 CHI Conference on Human Factors in Computing Systems,https://doi.org/10.1145/3334480,34574715dde657de5a286a18d85d8118cca36355,true,https://cora.ucc.ie/bitstreams/75e22547-dee4-4f1b-b5b0-43d68159460e/download,GREEN,https://www.semanticscholar.org/paper/34574715dde657de5a286a18d85d8118cca36355,2026-09-01T00:53:01.841609+00:00,
DCM-00299,Towards Designing Conversational Agent Systems,https://doi.org/10.1007/978-981-32-9515-5_51,6f130e82c0bbb6afc098c07a8b60d12ef5cab856,true,,,https://www.semanticscholar.org/paper/6f130e82c0bbb6afc098c07a8b60d12ef5cab856,2026-09-01T00:53:01.841609+00:00,
DCM-00301,Towards Designing Conversational Agents for Pair Programming: Accounting for Creativity Strategies and Conversational Styles,https://doi.org/10.1109/vl/hcc50065.2020.9127276,eb522cb3651416d8499a2c8ba8d9f95aa33be7a8,true,,,https://www.semanticscholar.org/paper/eb522cb3651416d8499a2c8ba8d9f95aa33be7a8,2026-09-01T00:53:01.841609+00:00,
DCM-00303,Designing Conversational Agents to Support Student Teacher Learning in Virtual Reality Simulation: A Case Study,https://doi.org/10.1145/3613905.3637145,fe23b286db6c50388d4716b285843ed084cc8b76,true,,CLOSED,https://www.semanticscholar.org/paper/fe23b286db6c50388d4716b285843ed084cc8b76,2026-09-01T00:53:01.841609+00:00,
DCM-00304,Iris,https://doi.org/10.1145/3173574.3174047,3604598149c83faacd11cee0d35f2ead7a5e81ff,true,,CLOSED,https://www.semanticscholar.org/paper/3604598149c83faacd11cee0d35f2ead7a5e81ff,2026-09-01T00:53:01.841609+00:00,
DCM-00305,FarmChat,https://doi.org/10.1145/3287048,aa3c4d6799638836d2a20673fb910d64180a6da4,true,,CLOSED,https://www.semanticscholar.org/paper/aa3c4d6799638836d2a20673fb910d64180a6da4,2026-09-01T00:53:01.841609+00:00,
DCM-00307,Designing conversational agents: effect of conversational form on our comprehension,https://doi.org/10.1007/s00146-005-0011-8,00442860b53043c1cf083c1dbfccc9a7befa3334,true,,CLOSED,https://www.semanticscholar.org/paper/00442860b53043c1cf083c1dbfccc9a7befa3334,2026-09-01T00:53:01.841609+00:00,
DCM-00309,Designing Conversational Agents for Emotional Self-Awareness,https://doi.org/10.1109/aciiw59127.2023.10388072,0b93a9b9b0a550c980d267c6d4bde07069e81fe3,true,,,https://www.semanticscholar.org/paper/0b93a9b9b0a550c980d267c6d4bde07069e81fe3,2026-09-01T00:53:01.841609+00:00,
DCM-00313,Daisy,https://doi.org/10.1145/3405755.3406166,79fc5cdfed7660aa435862e68133495a7ecab22c,true,,,https://www.semanticscholar.org/paper/79fc5cdfed7660aa435862e68133495a7ecab22c,2026-09-01T00:53:01.841609+00:00,
DCM-00315,Designing conversational agent(ic) systems,https://doi.org/10.1145/3719160.3728630,9888e3fde22d4a3f9ca97cd76b7645ec39ee7ac8,true,,,https://www.semanticscholar.org/paper/9888e3fde22d4a3f9ca97cd76b7645ec39ee7ac8,2026-09-01T00:53:01.841609+00:00,
DCM-00316,Designing Conversational Agents to Empower Active Aging,https://doi.org/10.1145/3652988.3673939,18e144731dd83f724eed6d65eb11a1e88a3676f9,true,,CLOSED,https://www.semanticscholar.org/paper/18e144731dd83f724eed6d65eb11a1e88a3676f9,2026-09-01T00:53:01.841609+00:00,
DCM-00318,Designing Conversational Agents for Older Adults: Effects of Conversational Form and Nonverbal Factors on Mobile Banking Experiences,https://doi.org/10.1080/10447318.2025.2491024,b9e54c86dd698268d60777464bf5f2e0221e3602,true,,CLOSED,https://www.semanticscholar.org/paper/b9e54c86dd698268d60777464bf5f2e0221e3602,2026-09-01T00:53:01.841609+00:00,
DCM-00321,A Domain-Specific Modeling Method for Designing Conversational Agents for Coaching: A Case from Health Coaching,https://doi.org/10.1007/978-3-031-95397-2_27,18da536ae3c17928e6c447790b096757e15aaf72,true,,CLOSED,https://www.semanticscholar.org/paper/18da536ae3c17928e6c447790b096757e15aaf72,2026-09-01T00:53:01.841609+00:00,
DCM-00323,Arthur and Bella: multi-purpose empathetic AI assistants for daily conversations,https://doi.org/10.1007/s00371-023-02994-9,fcc26b9439a59a2a99dc760e381223687c767445,true,,CLOSED,https://www.semanticscholar.org/paper/fcc26b9439a59a2a99dc760e381223687c767445,2026-09-01T00:53:01.841609+00:00,
DCM-00324,Unavoidable social contagion of false memory from robots to humans.,https://doi.org/10.1037/amp0001230,ce2d30fb5f598627aaa43d5e92d614822542bae6,true,,CLOSED,https://www.semanticscholar.org/paper/ce2d30fb5f598627aaa43d5e92d614822542bae6,2026-09-01T00:53:01.841609+00:00,
DCM-00325,Common ground improves learning with conversational agents,https://doi.org/10.1080/0144929x.2025.2541222,6b56690b81fcfec234528736cadbda133a2dced3,true,https://doi.org/10.1080/0144929x.2025.2541222,HYBRID,https://www.semanticscholar.org/paper/6b56690b81fcfec234528736cadbda133a2dced3,2026-09-01T00:53:01.841609+00:00,
DCM-00327,Towards a Human-like Chatbot using Deep Adversarial Learning,https://doi.org/10.1109/kse56063.2022.9953771,e86976fbe9064d02ae5d011f440e51d8abea4ce3,true,,,https://www.semanticscholar.org/paper/e86976fbe9064d02ae5d011f440e51d8abea4ce3,2026-09-01T00:53:01.841609+00:00,
DCM-00328,Let’s Chat to Negotiate: Designing a Conversational Agent for Learning Negotiation Skills,https://doi.org/10.1007/978-3-031-61175-9_16,e133d162e5b775b4e572d0e8092b760d7098c0c9,true,,,https://www.semanticscholar.org/paper/e133d162e5b775b4e572d0e8092b760d7098c0c9,2026-09-01T00:53:01.841609+00:00,
DCM-00330,"The role of valence, dominance, and pitch in social perceptions of artificial intelligence (AI) conversational agents’ voices",https://doi.org/10.31234/osf.io/ea3cq,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00337,Designing Conversational Agents to Support Learning from Scientific Graphs,https://doi.org/10.24251/hicss.2026.608,1aa10b42a1ccb5c9430912322cba8ae06ab5bcbb,true,https://hdl.handle.net/10125/112009,GREEN,https://www.semanticscholar.org/paper/1aa10b42a1ccb5c9430912322cba8ae06ab5bcbb,2026-09-01T00:53:01.841609+00:00,
DCM-00339,Designing Conversational Agents in Copilot Studio for Enterprise Automation and Compliance,https://doi.org/10.1109/icscds65426.2025.11165793,d7473d54e4e84df1f672ce1fea897dfbcafd3e19,true,,,https://www.semanticscholar.org/paper/d7473d54e4e84df1f672ce1fea897dfbcafd3e19,2026-09-01T00:53:01.841609+00:00,
DCM-00340,From Modeling Multimodal and Multiparty Interactions to Designing Conversational Agents,https://doi.org/10.1145/2666242.2666252,4e017e049a1d04c0a65c88972fbb247f2d58bf28,true,,CLOSED,https://www.semanticscholar.org/paper/4e017e049a1d04c0a65c88972fbb247f2d58bf28,2026-09-01T00:53:01.841609+00:00,
DCM-00347,Shaping user input: a strategy for natural language dialogue design,https://doi.org/10.1016/0953-5438(89)90012-x,6ed6bbd36b82041d6703f4bfb75c43382990eeb9,true,,CLOSED,https://www.semanticscholar.org/paper/6ed6bbd36b82041d6703f4bfb75c43382990eeb9,2026-09-01T00:53:01.841609+00:00,
DCM-00355,Small talk in service dialogues: the conversational aspects of transactional telephone talk 1,https://doi.org/10.4324/9781315838328-16,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00357,Human-Computer text conversation through NLP in Tamil using Intent Recognition,https://doi.org/10.1109/vitecon.2019.8899571,98d06d37d245e5d1395e8866ba5a000b018bb64e,true,,,https://www.semanticscholar.org/paper/98d06d37d245e5d1395e8866ba5a000b018bb64e,2026-09-01T00:53:01.841609+00:00,
DCM-00359,"Understanding User Preferences for Interaction Styles in Conversational Recommender System: The Predictive Role of System Qualities, User Experience, and Traits",https://doi.org/10.1145/3764687.3764722,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00362,Embodied conversational agents for voice-biometric interfaces,https://doi.org/10.1145/1452392.1452454,347b3d955b5c18f1d2110c05094390b6d4bdddee,true,https://oa.upm.es/4310/1/INVE_MEM_2008_59698.pdf,GREEN,https://www.semanticscholar.org/paper/347b3d955b5c18f1d2110c05094390b6d4bdddee,2026-09-01T00:53:01.841609+00:00,
DCM-00364,Interaction in Hypermedia Systems: From Browsing to Conversation,https://doi.org/10.1007/978-3-642-45743-2_5,bec711cc28bbb6092cf9253b4088a5918d231736,true,,CLOSED,https://www.semanticscholar.org/paper/bec711cc28bbb6092cf9253b4088a5918d231736,2026-09-01T00:53:01.841609+00:00,
DCM-00388,Accountability to tackle sustainability challenges in the cocoa supply chain,https://doi.org/10.1108/aaaj-05-2024-7069,4fc06ffe2ac485e673ea7fc91b12ebada58a4325,true,,CLOSED,https://www.semanticscholar.org/paper/4fc06ffe2ac485e673ea7fc91b12ebada58a4325,2026-09-01T00:53:01.841609+00:00,
DCM-00394,Chatbots Language Design: The Influence of Language Variation on User Experience with Tourist Assistant Chatbots,https://doi.org/10.1145/3487193,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00400,A Study of User Experience in Knowledge-Based QA Chatbot Design,https://doi.org/10.1007/978-3-030-11051-2_89,3a8b6610c4ab66b2ed21e93a379272f85ede79fa,true,,CLOSED,https://www.semanticscholar.org/paper/3a8b6610c4ab66b2ed21e93a379272f85ede79fa,2026-09-01T00:53:01.841609+00:00,
DCM-00402,Chatbot as an emergency exist: Mediated empathy for resilience via human-AI interaction during the COVID-19 pandemic,https://doi.org/10.1016/j.ipm.2022.103074,f535091a2d99fa7e0ca65c6612370544a69e63fc,true,https://www.ncbi.nlm.nih.gov/pmc/articles/9428597,GREEN,https://www.semanticscholar.org/paper/f535091a2d99fa7e0ca65c6612370544a69e63fc,2026-09-01T00:53:01.841609+00:00,
DCM-00403,Designing chatbots in language classrooms: an empirical investigation from user learning experience,https://doi.org/10.1186/s40561-024-00319-4,38956498d545f6f80382ddffe8440319253de06c,true,https://doi.org/10.1186/s40561-024-00319-4,GOLD,https://www.semanticscholar.org/paper/38956498d545f6f80382ddffe8440319253de06c,2026-09-01T00:53:01.841609+00:00,
DCM-00405,Sentiment Analysis for Better User Experience in Tourism Chatbot using LSTM and LLM,https://doi.org/10.1109/icsc60394.2023.10441148,87309b899460a92847a93a6efa419b7346d08c7b,true,,CLOSED,https://www.semanticscholar.org/paper/87309b899460a92847a93a6efa419b7346d08c7b,2026-09-01T00:53:01.841609+00:00,
DCM-00410,When chatbots fail: exploring user coping following a chatbots-induced service failure,https://doi.org/10.1108/itp-08-2023-0745,8dc51f18a481222ccd2f7b5ab3c4117153108579,true,https://doi.org/10.1108/itp-08-2023-0745,HYBRID,https://www.semanticscholar.org/paper/8dc51f18a481222ccd2f7b5ab3c4117153108579,2026-09-01T00:53:01.841609+00:00,
DCM-00415,An intelligent chatbot design and implementation model using long short-term memory with recurrent neural networks and attention mechanism,https://doi.org/10.1016/j.dajour.2023.100359,5b342ceef551752af2227325f9d14643b4f83e96,true,https://doi.org/10.1016/j.dajour.2023.100359,GOLD,https://www.semanticscholar.org/paper/5b342ceef551752af2227325f9d14643b4f83e96,2026-09-01T00:53:01.841609+00:00,
DCM-00418,"SlimMe, a Chatbot With Artificial Empathy for Personal Weight Management: System Design and Finding",https://doi.org/10.3389/fnut.2022.870775,d1bfdd0f53d1dd0a2cb05edf83c83b9ff899cb41,true,https://doi.org/10.3389/fnut.2022.870775,GOLD,https://www.semanticscholar.org/paper/d1bfdd0f53d1dd0a2cb05edf83c83b9ff899cb41,2026-09-01T00:53:01.841609+00:00,
DCM-00423,"Can Generative Artificial Intelligence Foster Belongingness, Social Support, and Reduce Loneliness? A Conceptual Analysis",https://doi.org/10.1007/978-3-031-46238-2_13,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00429,Usability and User Experience of a Chat Application with Integrated Educational Chatbot Functionalities,https://doi.org/10.1007/978-3-030-77943-6_14,39f8c5d6cdbe8b0d75a114b623ef78b0c352df77,true,,,https://www.semanticscholar.org/paper/39f8c5d6cdbe8b0d75a114b623ef78b0c352df77,2026-09-01T00:53:01.841609+00:00,
DCM-00441,"desafios éticos, técnicos e sociais na implementação de Chatbots na saúde:",https://doi.org/10.59370/rcsa.v6i1.296,493b5c252a2455d8edbd3221c3293db802a8a4bd,true,https://doi.org/10.59370/rcsa.v6i1.296,GOLD,https://www.semanticscholar.org/paper/493b5c252a2455d8edbd3221c3293db802a8a4bd,2026-09-01T00:53:01.841609+00:00,
DCM-00480,Design de Usabilidade em Interfaces Conversacionais Híbridas,https://doi.org/10.34626/my0b-0612,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00482,INTERFACES CONVERSACIONAIS: ANÁLISE DE TAREFAS PARA SIRI E GOOGLE NOW,https://doi.org/10.22570/ergodesignhci.v4i2.292,dffd08f160f0ed988f764e140370e126f84392ae,true,https://doi.org/10.22570/ergodesignhci.v4i2.292,GOLD,https://www.semanticscholar.org/paper/dffd08f160f0ed988f764e140370e126f84392ae,2026-09-01T00:53:01.841609+00:00,
DCM-00483,Interação Humano-Computador através de interfaces conversacionais: O caso de estudo do sistema NAVMETRO,https://doi.org/10.34626/3nq5-ar11,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00486,CLEAR: diretrizes de acessibilidade para o desenvolvimento de chatbots para idosos,https://doi.org/10.11606/t.55.2025.tde-11112025-113938,1b588260ceeadb36a439d0a1f767174bd8f4ceea,true,,CLOSED,https://www.semanticscholar.org/paper/1b588260ceeadb36a439d0a1f767174bd8f4ceea,2026-09-01T00:53:01.841609+00:00,
DCM-00500,AllianceScan: uma abordagem para identificação de disfluências em português brasileiro aplicada em textos transcritos de áudios de psicoterapia para predizer aliança terapêutica,https://doi.org/10.11606/d.100.2024.tde-07032024-182823,d6dc46b887b46bef07e003c7da495812dd2c56f0,true,https://doi.org/10.11606/d.100.2024.tde-07032024-182823,GOLD,https://www.semanticscholar.org/paper/d6dc46b887b46bef07e003c7da495812dd2c56f0,2026-09-01T00:53:01.841609+00:00,
DCM-00523,Privacidad por diseño: interfaces conversacionales conscientes de la protección de datos personales,https://doi.org/10.36151/tlb_9791370380373.7,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00526,Mapeo temático de la inteligencia artificial en la administración: un enfoque bibliométrico usando análisis de co-palabras (2015–2024),https://doi.org/10.47909/ijsmc.205,fee4ec36145d692c3af02555ba0abc292cc4ee79,true,https://doi.org/10.47909/ijsmc.205,GOLD,https://www.semanticscholar.org/paper/fee4ec36145d692c3af02555ba0abc292cc4ee79,2026-09-01T00:53:01.841609+00:00,
DCM-00529,Diccionario y nomenclatura técnica de Generative Engine Optimization (GEO),https://doi.org/10.5281/zenodo.20836621,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00530,Diccionario y nomenclatura técnica de Generative Engine Optimization (GEO),https://doi.org/10.5281/zenodo.20836622,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00539,"AI Engine Optimization (AIEO). Taxonomía comparativa del posicionamiento SEO, AEO, GEO y AGO en buscadores y en Large Language Models.",https://doi.org/10.5281/zenodo.18482564,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00540,"AI Engine Optimization (AIEO). Taxonomía comparativa del posicionamiento SEO, AEO, GEO y AGO en buscadores y en Large Language Models.",https://doi.org/10.5281/zenodo.18482563,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00572,Conversation and Design,10.4018/978-1-59904-597-9.ch005,f650ecf15127268666c29856cef178fa482d329e,true,,CLOSED,https://www.semanticscholar.org/paper/f650ecf15127268666c29856cef178fa482d329e,2026-09-01T00:53:01.841609+00:00,
DCM-00573,Conversation Analysis Applied to User-Centred Design,10.1057/9780230316874.0016,aa093b6a809e1288e28fdb390d2798eaf5ca8798,true,,CLOSED,https://www.semanticscholar.org/paper/aa093b6a809e1288e28fdb390d2798eaf5ca8798,2026-09-01T00:53:01.841609+00:00,
DCM-00574,Instructions for Design and Designs for Conversation,10.4018/978-1-59904-597-9.ch003,26d2422b5cfa2f1e4d6a0c9a78228e456f9d682b,true,https://doi.org/10.4018/978-1-59904-597-9.ch003,HYBRID,https://www.semanticscholar.org/paper/26d2422b5cfa2f1e4d6a0c9a78228e456f9d682b,2026-09-01T00:53:01.841609+00:00,
DCM-00575,Conversation Theory,10.4018/978-1-59904-597-9.ch008,587100b2eb65be69e9b6e08cf844253c0d847b96,true,,CLOSED,https://www.semanticscholar.org/paper/587100b2eb65be69e9b6e08cf844253c0d847b96,2026-09-01T00:53:01.841609+00:00,
DCM-00576,Conversation Design für gute Chatbots,10.1007/978-3-658-39645-9_1,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00577,"Conversation Design: Domäne, Flow, Prototyping",10.1007/978-3-658-39645-9_5,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00578,Design Conversation: Future Building and Consciousness Evolving,10.1007/978-0-387-75843-5_1,161582d955f0df68bb806bf525f82940679fe58f,true,,CLOSED,https://www.semanticscholar.org/paper/161582d955f0df68bb806bf525f82940679fe58f,2026-09-01T00:53:01.841609+00:00,
DCM-00579,"Conversation Design: Sprache, Dialogstrategien, Copywriting",10.1007/978-3-658-39645-9_6,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00583,"Teaching conversation: Approach, design, procedure and process",10.1017/cbo9780511733123.011,6068bb72168565a60d1b9aadf2882308a96d6c61,true,,CLOSED,https://www.semanticscholar.org/paper/6068bb72168565a60d1b9aadf2882308a96d6c61,2026-09-01T00:53:01.841609+00:00,
DCM-00584,The North End Agora: Design Conversation at the Neighborhood Level,10.1007/978-0-387-75843-5_16,d6b53f4e55d4daa047cc45e96ace54b473854f36,true,,CLOSED,https://www.semanticscholar.org/paper/d6b53f4e55d4daa047cc45e96ace54b473854f36,2026-09-01T00:53:01.841609+00:00,
DCM-00585,The Conversation Movement,10.1007/978-0-387-75843-5_2,ac9ec2ea28af274f27ab804f4c2ad6662dc5e2ba,true,,CLOSED,https://www.semanticscholar.org/paper/ac9ec2ea28af274f27ab804f4c2ad6662dc5e2ba,2026-09-01T00:53:01.841609+00:00,
DCM-00586,What is Conversation? How Can We Design for Effective Conversation?,10.1515/9783038212843.144,1b2893f6483a0f47b9744d418bfc07786e3fac2d,true,,CLOSED,https://www.semanticscholar.org/paper/1b2893f6483a0f47b9744d418bfc07786e3fac2d,2026-09-01T00:53:01.841609+00:00,
DCM-00587,Making Online Bulletin Board Dialogues Work,10.4018/978-1-59904-597-9.ch011,fa1e534d6eab5af691dd8207b9815e004268b7a1,true,,CLOSED,https://www.semanticscholar.org/paper/fa1e534d6eab5af691dd8207b9815e004268b7a1,2026-09-01T00:53:01.841609+00:00,
DCM-00588,Conversation for School Change,10.4018/978-1-59904-597-9.ch018,512a0bf9714f3d582fee0d014ff9598c9df64b51,true,,CLOSED,https://www.semanticscholar.org/paper/512a0bf9714f3d582fee0d014ff9598c9df64b51,2026-09-01T00:53:01.841609+00:00,
DCM-00589,Conversation as an Activity System: The Mediational Role of Discourse in Systems Design,10.1007/978-0-387-75843-5_15,3a943d868c0ae4c568807f680940c35490ef8095,true,,CLOSED,https://www.semanticscholar.org/paper/3a943d868c0ae4c568807f680940c35490ef8095,2026-09-01T00:53:01.841609+00:00,
DCM-00590,Conversation: Creating a Living Metaphor,10.1007/978-0-387-75843-5_6,cacaa1b1637c8f4dd72df4eb5f18d12df19ec97d,true,,CLOSED,https://www.semanticscholar.org/paper/cacaa1b1637c8f4dd72df4eb5f18d12df19ec97d,2026-09-01T00:53:01.841609+00:00,
DCM-00592,Appreciative Inquiry as Conversation,10.1007/978-0-387-75843-5_7,2e4501d718f28027fff466d13e6a98b40b62647a,true,,CLOSED,https://www.semanticscholar.org/paper/2e4501d718f28027fff466d13e6a98b40b62647a,2026-09-01T00:53:01.841609+00:00,
DCM-00593,In Conversation With John W. Creswell on Research Design,10.4135/9781036228965,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00594,Mobile Technology and its Applications in Instructional Conversation,10.4018/978-1-59904-597-9.ch022,e46b0d72d3232ec16c5ac64a7bfb6dfa5f079423,true,,CLOSED,https://www.semanticscholar.org/paper/e46b0d72d3232ec16c5ac64a7bfb6dfa5f079423,2026-09-01T00:53:01.841609+00:00,
DCM-00596,Constructing Online Conversation to Support Learning,10.4018/978-1-59904-597-9.ch014,2ed9efc461effd60c755a9ab7382fae1cf9e5f7c,true,,CLOSED,https://www.semanticscholar.org/paper/2ed9efc461effd60c755a9ab7382fae1cf9e5f7c,2026-09-01T00:53:01.841609+00:00,
DCM-00597,Conversation Piece,10.1007/978-3-7643-8140-0_53,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00598,Conversation Dispositifs: Towards a Transdisciplinary Design Anthropological Approach,10.5040/9781474280617.ch-008,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00599,Conversation Theory Conceptualized in E-Learning Environments,10.4018/978-1-59904-597-9.ch006,bbd77d514f39b9807f86345445be56b9862fc47a,true,,CLOSED,https://www.semanticscholar.org/paper/bbd77d514f39b9807f86345445be56b9862fc47a,2026-09-01T00:53:01.841609+00:00,
DCM-00600,Conversation Piece,10.1007/978-3-7643-8142-4_48,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00601,Rights and Responsibilities in Conversation Practice,10.1007/978-0-387-75843-5_8,2f4c78631e2092e90e5c100a76160c4470b7e6f8,true,,CLOSED,https://www.semanticscholar.org/paper/2f4c78631e2092e90e5c100a76160c4470b7e6f8,2026-09-01T00:53:01.841609+00:00,
DCM-00602,In Conversation with Meena Kotecha on Mixed Methods Research Design,10.4135/9781036230791,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00603,Conversation Analysis,10.4135/9781071812082.n118,a781ec43aadf91d9d2789c78983fdca7e8696ee0,true,,,https://www.semanticscholar.org/paper/a781ec43aadf91d9d2789c78983fdca7e8696ee0,2026-09-01T00:53:01.841609+00:00,
DCM-00604,Design in conversation,10.4324/9781315567594-5,2292a2869209bf347a0487733199355f4737d81b,true,,CLOSED,https://www.semanticscholar.org/paper/2292a2869209bf347a0487733199355f4737d81b,2026-09-01T00:53:01.841609+00:00,
DCM-00605,Design as conversation and perception,10.4324/9780080454979-23,be7f3457d1002ad895845e8bd2f514dcecc2c62f,true,,,https://www.semanticscholar.org/paper/be7f3457d1002ad895845e8bd2f514dcecc2c62f,2026-09-01T00:53:01.841609+00:00,
DCM-00606,"Conversation: THE SNUG: A Conversation about Design Research. Imagining, embodying, assembling",10.21606/drs.2018.708,c4a2f6686a806edad6b31007082e849a376bee2b,true,https://doi.org/10.21606/drs.2018.708,HYBRID,https://www.semanticscholar.org/paper/c4a2f6686a806edad6b31007082e849a376bee2b,2026-09-01T00:53:01.841609+00:00,
DCM-00607,Aspects of Language Use in Design Conversation*,10.1201/9780429182433-21,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00608,Working with Gordon Pask (1967-1978),10.4018/978-1-59904-597-9.ch002,56d92ddc9a76476bfc22f014b06487247889c917,true,,CLOSED,https://www.semanticscholar.org/paper/56d92ddc9a76476bfc22f014b06487247889c917,2026-09-01T00:53:01.841609+00:00,
DCM-00609,Conversation,10.1016/b978-155860768-2/50005-0,929ae255754fd6a33fd15ac1ec1ae583511cbc50,true,,CLOSED,https://www.semanticscholar.org/paper/929ae255754fd6a33fd15ac1ec1ae583511cbc50,2026-09-01T00:53:01.841609+00:00,
DCM-00610,Conversation Analysis Applied to User-Centred Design: A Study of Who ‘The User’ Is,10.1057/9780230316874_11,03c91996aa74a310601393af1034e8273fc55950,true,,CLOSED,https://www.semanticscholar.org/paper/03c91996aa74a310601393af1034e8273fc55950,2026-09-01T00:53:01.841609+00:00,
DCM-00611,Conversation Dispositifs: Towards a Transdisciplinary Design Anthropological Approach,10.4324/9781003085188-10,b4eb2a6000a87bb42bef827bacff3c8459622ee5,true,,,https://www.semanticscholar.org/paper/b4eb2a6000a87bb42bef827bacff3c8459622ee5,2026-09-01T00:53:01.841609+00:00,
DCM-00613,Conversation,10.5040/9781474223492.ch-003,a83c8124a07304acb840a8f9231fb666528144f2,true,,CLOSED,https://www.semanticscholar.org/paper/a83c8124a07304acb840a8f9231fb666528144f2,2026-09-01T00:53:01.841609+00:00,
DCM-00614,Summary: Interface Design as Visual Conversation,10.1016/b978-0-12-398536-1.00012-7,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00615,Objectivation in design team conversation,10.1016/j.destud.2021.101045,460845bd0a272ce2abe706d8d54d93a7c09cf442,true,https://www.sciencedirect.com/science/article/am/pii/S0142694X21000569,BRONZE,https://www.semanticscholar.org/paper/460845bd0a272ce2abe706d8d54d93a7c09cf442,2026-09-01T00:53:01.841609+00:00,
DCM-00616,Analysing conversation: Studying design as social action,10.1016/j.destud.2012.06.008,edb7a11288c0a9758fe13a9cea601054174b3266,true,,CLOSED,https://www.semanticscholar.org/paper/edb7a11288c0a9758fe13a9cea601054174b3266,2026-09-01T00:53:01.841609+00:00,
DCM-00618,Design and Implementation Issues for Convincing Conversational Agents,10.4018/978-1-60960-617-6.ch007,3d438fc5ebb55d39484d1a57c79ee7fac7afb6b5,true,,CLOSED,https://www.semanticscholar.org/paper/3d438fc5ebb55d39484d1a57c79ee7fac7afb6b5,2026-09-01T00:53:01.841609+00:00,
DCM-00619,Designing Child-Safe Conversational AI: Three Dilemmas for Responsible Design,10.1145/3719160.3737638,a0a965835b6a5459cfb9d3b51dc62781d29a135e,true,,,https://www.semanticscholar.org/paper/a0a965835b6a5459cfb9d3b51dc62781d29a135e,2026-09-01T00:53:01.841609+00:00,
DCM-00620,THE DESIGN AND IMPLEMENTATION OF A CONVERSATIONAL EXTENSIBLE LANGUAGE,10.21236/ad0709361,200c844e9b687c8c5c6af1c693036ccbaaf627b4,true,http://www.dtic.mil/dtic/tr/fulltext/u2/709361.pdf,BRONZE,https://www.semanticscholar.org/paper/200c844e9b687c8c5c6af1c693036ccbaaf627b4,2026-09-01T00:53:01.841609+00:00,
DCM-00621,Conversational activity UX patterns,10.1145/3304087.3304093,d3c9e5ccf717e345f7dc336b04a1fbb1db6cdb37,true,,CLOSED,https://www.semanticscholar.org/paper/d3c9e5ccf717e345f7dc336b04a1fbb1db6cdb37,2026-09-01T00:53:01.841609+00:00,
DCM-00622,Sharing Design Ideas: Conversational Grounding in Collaborative Design,10.1007/978-1-4471-0779-8_32,cc6a57d067f3bce66cfbe14887b7bade6408ae06,true,,CLOSED,https://www.semanticscholar.org/paper/cc6a57d067f3bce66cfbe14887b7bade6408ae06,2026-09-01T00:53:01.841609+00:00,
DCM-00624,Conversational Photographs,10.1007/978-3-319-21939-4_5,,false,,,,2026-09-01T00:53:01.841609+00:00,
