corpus_id,title,doi,openalex_id,location_number,is_oa,landing_url,pdf_url,license,version,source_name,source_type
DCM-00480,Design de Usabilidade em Interfaces Conversacionais Híbridas,10.34626/my0b-0612,https://openalex.org/W2748637568,2,true,https://doi.org/10.34626/my0b-0612,,,,Universidade do Porto,repository
DCM-00480,Design de Usabilidade em Interfaces Conversacionais Híbridas,10.34626/my0b-0612,https://openalex.org/W2748637568,3,false,https://repositorio-aberto.up.pt/bitstream/10216/106252/2/204282.pdf,,,,,
DCM-00483,Interação Humano-Computador através de interfaces conversacionais: O caso de estudo do sistema NAVMETRO,10.34626/3nq5-ar11,https://openalex.org/W2587952211,1,true,https://hdl.handle.net/10216/87930,,other-oa,submittedVersion,Open Repository of the University of Porto (University of Porto),repository
DCM-00483,Interação Humano-Computador através de interfaces conversacionais: O caso de estudo do sistema NAVMETRO,10.34626/3nq5-ar11,https://openalex.org/W2587952211,2,true,https://doi.org/10.34626/3nq5-ar11,,,,Universidade do Porto,repository
DCM-00483,Interação Humano-Computador através de interfaces conversacionais: O caso de estudo do sistema NAVMETRO,10.34626/3nq5-ar11,https://openalex.org/W2587952211,3,false,https://repositorio-aberto.up.pt/bitstream/10216/87930/2/159463.pdf,,,,,
DCM-00486,CLEAR: diretrizes de acessibilidade para o desenvolvimento de chatbots para idosos,10.11606/t.55.2025.tde-11112025-113938,https://openalex.org/W4416124795,1,false,https://doi.org/10.11606/t.55.2025.tde-11112025-113938,,,publishedVersion,,
DCM-00486,CLEAR: diretrizes de acessibilidade para o desenvolvimento de chatbots para idosos,10.11606/t.55.2025.tde-11112025-113938,https://openalex.org/W4416124795,2,false,https://www.teses.usp.br/teses/disponiveis/55/55134/tde-11112025-113938/,,,submittedVersion,Digital Library of Theses and Dissertations  (Universidade de São Paulo),repository
DCM-00523,Privacidad por diseño: interfaces conversacionales conscientes de la protección de datos personales,10.36151/tlb_9791370380373.7,https://openalex.org/W7160410390,1,true,https://doi.org/10.36151/tlb_9791370380373.7,,cc-by-nc-nd,publishedVersion,,
DCM-00537,Aprendizaje adaptativo del inglés como lengua extranjera con herramientas de inteligencia artificial: una revisión sistemática de la literatura,10.30827/profesorado.v29i1.30828,https://openalex.org/W4408889132,1,true,https://doi.org/10.30827/profesorado.v29i1.30828,,cc-by-nc-nd,publishedVersion,Profesorado Revista de Currículum y Formación del Profesorado,journal
DCM-00537,Aprendizaje adaptativo del inglés como lengua extranjera con herramientas de inteligencia artificial: una revisión sistemática de la literatura,10.30827/profesorado.v29i1.30828,https://openalex.org/W4408889132,2,true,https://hdl.handle.net/10481/104284,https://digibug.ugr.es/bitstream/10481/104284/1/11%29%2b30828.pdf,cc-by-nc,submittedVersion,Institutional Repository of the University of Granada (University of Granada),repository
DCM-00539,"AI Engine Optimization (AIEO). Taxonomía comparativa del posicionamiento SEO, AEO, GEO y AGO en buscadores y en Large Language Models.",10.5281/zenodo.18482564,https://openalex.org/W7127651906,1,true,https://doi.org/10.5281/zenodo.18482564,,,,Zenodo (CERN European Organization for Nuclear Research),repository
DCM-00540,"AI Engine Optimization (AIEO). Taxonomía comparativa del posicionamiento SEO, AEO, GEO y AGO en buscadores y en Large Language Models.",10.5281/zenodo.18482563,https://openalex.org/W7127596656,1,true,https://doi.org/10.5281/zenodo.18482563,,,,Zenodo (CERN European Organization for Nuclear Research),repository
DCM-00572,Conversation and Design,10.4018/978-1-59904-597-9.ch005,https://openalex.org/W2227182618,1,false,https://doi.org/10.4018/978-1-59904-597-9.ch005,,,publishedVersion,IGI Global eBooks,ebook platform
DCM-00572,Conversation and Design,10.4018/978-1-59904-597-9.ch005,https://openalex.org/W2227182618,2,false,http://discovery.ucl.ac.uk/47690/,,,submittedVersion,UCL Discovery (University College London),repository
DCM-00573,Conversation Analysis Applied to User-Centred Design,10.1057/9780230316874.0016,https://openalex.org/W2504157245,1,false,https://doi.org/10.1057/9780230316874.0016,,,publishedVersion,Palgrave Macmillan eBooks,ebook platform
DCM-00574,Instructions for Design and Designs for Conversation,10.4018/978-1-59904-597-9.ch003,https://openalex.org/W39377320,1,true,https://doi.org/10.4018/978-1-59904-597-9.ch003,,cc-by,publishedVersion,IGI Global eBooks,ebook platform
DCM-00575,Conversation Theory,10.4018/978-1-59904-597-9.ch008,https://openalex.org/W2505007721,1,false,https://doi.org/10.4018/978-1-59904-597-9.ch008,,,publishedVersion,IGI Global eBooks,ebook platform
DCM-00576,Conversation Design für gute Chatbots,10.1007/978-3-658-39645-9_1,https://openalex.org/W4377081054,1,false,https://doi.org/10.1007/978-3-658-39645-9_1,,,publishedVersion,,
DCM-00576,Conversation Design für gute Chatbots,10.1007/978-3-658-39645-9_1,https://openalex.org/W4377081054,2,false,,,,submittedVersion,RePEc: Research Papers in Economics,repository
DCM-00577,"Conversation Design: Domäne, Flow, Prototyping",10.1007/978-3-658-39645-9_5,https://openalex.org/W4377081006,1,false,https://doi.org/10.1007/978-3-658-39645-9_5,,,publishedVersion,,
DCM-00577,"Conversation Design: Domäne, Flow, Prototyping",10.1007/978-3-658-39645-9_5,https://openalex.org/W4377081006,2,false,,,,submittedVersion,RePEc: Research Papers in Economics,repository
DCM-00578,Design Conversation: Future Building and Consciousness Evolving,10.1007/978-0-387-75843-5_1,https://openalex.org/W2129363087,1,false,https://doi.org/10.1007/978-0-387-75843-5_1,,,publishedVersion,,
DCM-00579,"Conversation Design: Sprache, Dialogstrategien, Copywriting",10.1007/978-3-658-39645-9_6,https://openalex.org/W4377081066,1,false,https://doi.org/10.1007/978-3-658-39645-9_6,,,publishedVersion,,
DCM-00579,"Conversation Design: Sprache, Dialogstrategien, Copywriting",10.1007/978-3-658-39645-9_6,https://openalex.org/W4377081066,2,false,,,,submittedVersion,RePEc: Research Papers in Economics,repository
DCM-00582,"Design thinking and the Deanly conversation: Reflections on conversation, community, and agency",10.5204/jld.v8i3.253,https://openalex.org/W2216795095,1,true,https://doi.org/10.5204/jld.v8i3.253,https://www.jld.edu.au/article/download/253/253-629-1-PB.pdf,cc-by,publishedVersion,Journal of Learning Design,journal
DCM-00583,"Teaching conversation: Approach, design, procedure and process",10.1017/cbo9780511733123.011,https://openalex.org/W1527916778,1,false,https://doi.org/10.1017/cbo9780511733123.011,,,publishedVersion,Cambridge University Press eBooks,ebook platform
DCM-00584,The North End Agora: Design Conversation at the Neighborhood Level,10.1007/978-0-387-75843-5_16,https://openalex.org/W2209517322,1,false,https://doi.org/10.1007/978-0-387-75843-5_16,,,publishedVersion,,
DCM-00585,The Conversation Movement,10.1007/978-0-387-75843-5_2,https://openalex.org/W155752885,1,false,https://doi.org/10.1007/978-0-387-75843-5_2,,,publishedVersion,,
DCM-00586,What is Conversation? How Can We Design for Effective Conversation?,10.1515/9783038212843.144,https://openalex.org/W2488565506,1,false,https://doi.org/10.1515/9783038212843.144,,,publishedVersion,,
DCM-00587,Making Online Bulletin Board Dialogues Work,10.4018/978-1-59904-597-9.ch011,https://openalex.org/W2502012141,1,false,https://doi.org/10.4018/978-1-59904-597-9.ch011,,,publishedVersion,IGI Global eBooks,ebook platform
DCM-00588,Conversation for School Change,10.4018/978-1-59904-597-9.ch018,https://openalex.org/W2490198846,1,false,https://doi.org/10.4018/978-1-59904-597-9.ch018,,,publishedVersion,IGI Global eBooks,ebook platform
DCM-00589,Conversation as an Activity System: The Mediational Role of Discourse in Systems Design,10.1007/978-0-387-75843-5_15,https://openalex.org/W15596604,1,false,https://doi.org/10.1007/978-0-387-75843-5_15,,,publishedVersion,,
DCM-00590,Conversation: Creating a Living Metaphor,10.1007/978-0-387-75843-5_6,https://openalex.org/W96275364,1,false,https://doi.org/10.1007/978-0-387-75843-5_6,,,publishedVersion,,
DCM-00591,Design Research: A Disciplined Conversation,10.2307/1511837,https://openalex.org/W1968858768,1,false,https://doi.org/10.2307/1511837,,,publishedVersion,Design Issues,journal
DCM-00591,Design Research: A Disciplined Conversation,10.2307/1511837,https://openalex.org/W1968858768,2,false,https://oro.open.ac.uk/view/person/ngc3.html>,,,acceptedVersion,Open Research Online (The Open University),repository
DCM-00592,Appreciative Inquiry as Conversation,10.1007/978-0-387-75843-5_7,https://openalex.org/W31173464,1,false,https://doi.org/10.1007/978-0-387-75843-5_7,,,publishedVersion,,
DCM-00593,In Conversation With John W. Creswell on Research Design,10.4135/9781036228965,https://openalex.org/W4411448687,1,false,https://doi.org/10.4135/9781036228965,,,publishedVersion,,
DCM-00596,Constructing Online Conversation to Support Learning,10.4018/978-1-59904-597-9.ch014,https://openalex.org/W2497798333,1,false,https://doi.org/10.4018/978-1-59904-597-9.ch014,,,publishedVersion,IGI Global eBooks,ebook platform
DCM-00597,Conversation Piece,10.1007/978-3-7643-8140-0_53,https://openalex.org/W4252853178,1,false,http://doi.org/10.1007/978-3-7643-8140-0_53,,,publishedVersion,Birkhäuser Basel eBooks,ebook platform
DCM-00598,Conversation Dispositifs: Towards a Transdisciplinary Design Anthropological Approach,10.5040/9781474280617.ch-008,https://openalex.org/W4237099319,1,false,https://doi.org/10.5040/9781474280617.ch-008,,,publishedVersion,Bloomsbury Academic eBooks,ebook platform
DCM-00599,Conversation Theory Conceptualized in E-Learning Environments,10.4018/978-1-59904-597-9.ch006,https://openalex.org/W2488473908,1,false,https://doi.org/10.4018/978-1-59904-597-9.ch006,,,publishedVersion,IGI Global eBooks,ebook platform
DCM-00601,Rights and Responsibilities in Conversation Practice,10.1007/978-0-387-75843-5_8,https://openalex.org/W2177084145,1,false,https://doi.org/10.1007/978-0-387-75843-5_8,,,publishedVersion,,
DCM-00604,Design in conversation,10.4324/9781315567594-5,https://openalex.org/W2904981234,1,false,https://doi.org/10.4324/9781315567594-5,,,publishedVersion,,
DCM-00605,Design as conversation and perception,10.4324/9780080454979-23,https://openalex.org/W3015827057,1,false,https://doi.org/10.4324/9780080454979-23,,,publishedVersion,,
DCM-00606,"Conversation: THE SNUG: A Conversation about Design Research. Imagining, embodying, assembling",10.21606/drs.2018.708,https://openalex.org/W2920816906,1,true,https://doi.org/10.21606/drs.2018.708,,cc-by-nc,publishedVersion,Proceedings of DRS,journal
DCM-00608,Working with Gordon Pask (1967-1978),10.4018/978-1-59904-597-9.ch002,https://openalex.org/W2501523198,1,false,https://doi.org/10.4018/978-1-59904-597-9.ch002,,,publishedVersion,IGI Global eBooks,ebook platform
DCM-00610,Conversation Analysis Applied to User-Centred Design: A Study of Who ‘The User’ Is,10.1057/9780230316874_11,https://openalex.org/W2481684341,1,false,https://doi.org/10.1057/9780230316874_11,,,publishedVersion,Palgrave Macmillan UK eBooks,ebook platform
DCM-00611,Conversation Dispositifs: Towards a Transdisciplinary Design Anthropological Approach,10.4324/9781003085188-10,https://openalex.org/W3030390486,1,false,https://doi.org/10.4324/9781003085188-10,,,publishedVersion,,
DCM-00612,Entangled Flourishings: Ideas in Conversation with Resisting Reduction,10.21428/7808da6b.00ff17d0,https://openalex.org/W2940131413,1,true,https://doi.org/10.21428/7808da6b.00ff17d0,,cc-by,publishedVersion,Journal of design and science,journal
DCM-00613,Conversation,10.5040/9781474223492.ch-003,https://openalex.org/W4241643241,1,false,https://doi.org/10.5040/9781474223492.ch-003,,,publishedVersion,Communication Design,journal
DCM-00616,Analysing conversation: Studying design as social action,10.1016/j.destud.2012.06.008,https://openalex.org/W2072557584,1,false,https://doi.org/10.1016/j.destud.2012.06.008,,,publishedVersion,Design Studies,journal
DCM-00616,Analysing conversation: Studying design as social action,10.1016/j.destud.2012.06.008,https://openalex.org/W2072557584,2,false,https://portal.findresearcher.sdu.dk/da/publications/5f1a2759-e392-4471-8f0c-0a231d8f8065,,,publishedVersion,University of Southern Denmark Research Portal (University of Southern Denmark),repository
DCM-00616,Analysing conversation: Studying design as social action,10.1016/j.destud.2012.06.008,https://openalex.org/W2072557584,3,false,,,,submittedVersion,Queensland's institutional digital repository (The University of Queensland),repository
DCM-00618,Design and Implementation Issues for Convincing Conversational Agents,10.4018/978-1-60960-617-6.ch007,https://openalex.org/W2482308803,1,false,https://doi.org/10.4018/978-1-60960-617-6.ch007,,,publishedVersion,IGI Global eBooks,ebook platform
DCM-00619,Designing Child-Safe Conversational AI: Three Dilemmas for Responsible Design,10.1145/3719160.3737638,https://openalex.org/W4412055810,1,false,https://doi.org/10.1145/3719160.3737638,,,publishedVersion,,
DCM-00621,Conversational activity UX patterns,10.1145/3304087.3304093,https://openalex.org/W2943239734,1,false,https://doi.org/10.1145/3304087.3304093,,,publishedVersion,,
DCM-00623,CANDY: a framework to design Conversational AgeNts for Domestic sustainabilitY,10.1145/3543829.3544515,https://openalex.org/W4295955277,1,true,https://doi.org/10.1145/3543829.3544515,https://dl.acm.org/doi/pdf/10.1145/3543829.3544515,,publishedVersion,,
DCM-00623,CANDY: a framework to design Conversational AgeNts for Domestic sustainabilitY,10.1145/3543829.3544515,https://openalex.org/W4295955277,2,true,https://hdl.handle.net/10281/524296,,other-oa,submittedVersion,BOA (University of Milano-Bicocca),repository
DCM-00623,CANDY: a framework to design Conversational AgeNts for Domestic sustainabilitY,10.1145/3543829.3544515,https://openalex.org/W4295955277,3,false,http://hdl.handle.net/11311/1220922,,,submittedVersion,Virtual Community of Pathological Anatomy (University of Castilla La Mancha),repository
DCM-00625,Conversational Agents Trust Calibration,10.1145/3543829.3544518,https://openalex.org/W4295919094,1,true,https://doi.org/10.1145/3543829.3544518,https://dl.acm.org/doi/pdf/10.1145/3543829.3544518,,publishedVersion,,
DCM-00625,Conversational Agents Trust Calibration,10.1145/3543829.3544518,https://openalex.org/W4295919094,2,true,https://strathprints.strath.ac.uk/view/author/1161283.html>,https://strathprints.strath.ac.uk/82859/1/Dubiel_etal_ACM_2022_Conversational_agents_trust.pdf,,submittedVersion,Strathprints: The University of Strathclyde institutional repository (University of Strathclyde),repository
DCM-00625,Conversational Agents Trust Calibration,10.1145/3543829.3544518,https://openalex.org/W4295919094,3,true,https://orbilu.uni.lu/handle/10993/51739,,other-oa,submittedVersion,Open Repository and Bibliography (University of Luxembourg),repository
DCM-00626,Increasing Transparency to Design Inclusive Conversational Agents (CAs): Perspectives and Open Issues,10.1145/3571884.3604304,https://openalex.org/W4384521526,1,false,https://doi.org/10.1145/3571884.3604304,,,publishedVersion,,
DCM-00630,Design and Evaluation of a Historical Conversational Agent Embodying Carlo Pisacane,10.5220/0015073600004021,https://openalex.org/W7162139188,1,true,https://doi.org/10.5220/0015073600004021,,cc-by-nc-nd,publishedVersion,,
DCM-00631,Using Anti-Values as Conversational AI Design Constraints: Deciding on What We Shouldn't Build,10.1145/3816046.3816300,https://openalex.org/W7169830097,1,true,https://doi.org/10.1145/3816046.3816300,,cc-by,publishedVersion,,
DCM-00632,Conversational and Discourse Analysis Tools,10.4135/9781071878699.n11,https://openalex.org/W4210510883,1,false,https://doi.org/10.4135/9781071878699.n11,,,publishedVersion,,
DCM-00634,Recipient Design for Conversational Agents: Tailoring Agent’s Utterance to User’s Knowledge,10.1145/3469595.3469625,https://openalex.org/W3185973438,1,false,https://doi.org/10.1145/3469595.3469625,,,publishedVersion,,
DCM-00637,Crossing the Line? The Paradox of Human-Like Design in Conversational Agents,10.1145/3719160.3737612,https://openalex.org/W4412055621,1,false,https://doi.org/10.1145/3719160.3737612,,,publishedVersion,,
DCM-00638,The Design of VoIP Systems with High Perceptual Conversational Quality,10.1201/9781420093391-6,https://openalex.org/W4239326876,1,false,https://doi.org/10.1201/9781420093391-6,,,publishedVersion,,
DCM-00640,Alex,10.1145/800139.804545,https://openalex.org/W2042225073,1,true,https://doi.org/10.1145/800139.804545,https://dl.acm.org/doi/pdf/10.1145/800139.804545,,publishedVersion,,
DCM-00642,Towards Trustworthy Conversational Agents for Children,10.1145/3501712.3538826,https://openalex.org/W4283448427,1,false,https://doi.org/10.1145/3501712.3538826,,,publishedVersion,Interaction Design and Children,conference
DCM-00644,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4_v1,https://openalex.org/W4409667422,1,true,https://doi.org/10.31234/osf.io/nfas4_v1,,cc-by,acceptedVersion,,
DCM-00648,Conversational techniques in computer-aided bearing design,10.1016/0041-2678(70)90047-3,https://openalex.org/W324156431,1,false,https://doi.org/10.1016/0041-2678(70)90047-3,,,publishedVersion,Tribology,journal
DCM-00650,Building a Social Conversational Pedagogical Agent,10.4018/978-1-60960-617-6.ch006,https://openalex.org/W2257676709,1,false,https://doi.org/10.4018/978-1-60960-617-6.ch006,,,publishedVersion,IGI Global eBooks,ebook platform
DCM-00652,Conversational Agents in Healthcare: Design and Implementation,10.71443/9789349552210-12,https://openalex.org/W4411070617,1,true,https://doi.org/10.71443/9789349552210-12,https://www.rademics.com/upload/17450579581462676946680378a6dd616CHAPTER 12 PREVIEW.pdf,,publishedVersion,,
DCM-00654,Conversational Composites: Unexpected Layers,10.1007/978-3-032-14200-9_4,https://openalex.org/W7172214343,1,false,https://doi.org/10.1007/978-3-032-14200-9_4,,,publishedVersion,Design research foundations,book series
DCM-00656,Design and Evaluation of Embodied Conversational Agents for Educational and Advisory Software,10.4018/978-1-59904-597-9.ch020,https://openalex.org/W4240859675,1,false,https://doi.org/10.4018/978-1-59904-597-9.ch020,,,publishedVersion,IGI Global eBooks,ebook platform
DCM-00656,Design and Evaluation of Embodied Conversational Agents for Educational and Advisory Software,10.4018/978-1-59904-597-9.ch020,https://openalex.org/W4240859675,2,false,https://opus.bibliothek.uni-augsburg.de/opus4/frontdoor/index/index/docId/47020,,,submittedVersion,OPUS (Augsburg University),repository
DCM-00657,Sequence management UX patterns,10.1145/3304087.3304094,https://openalex.org/W2942718491,1,false,https://doi.org/10.1145/3304087.3304094,,,publishedVersion,,
DCM-00660,References,10.1145/3304087.3304102,https://openalex.org/W4233072933,1,false,https://doi.org/10.1145/3304087.3304102,,,publishedVersion,,
DCM-00661,Conclusion,10.1145/3304087.3304097,https://openalex.org/W4255690096,1,false,https://doi.org/10.1145/3304087.3304097,,,publishedVersion,,
DCM-00665,Conversation analysis,10.1145/3304087.3304090,https://openalex.org/W4245776112,1,false,https://doi.org/10.1145/3304087.3304090,,,publishedVersion,,
DCM-00666,Natural conversation framework,10.1145/3304087.3304092,https://openalex.org/W2942700868,1,false,https://doi.org/10.1145/3304087.3304092,,,publishedVersion,,
DCM-00667,"Key Points from Part II: Conversational Writing—UX Writing, Social Media, Mobile",10.4324/9781003430612-12,https://openalex.org/W4386051985,1,false,http://dx.doi.org/10.4324/9781003430612-12,,,publishedVersion,,
DCM-00670,Appendix B: Dialog design pseudocode,10.1145/3304087.3304099,https://openalex.org/W2943635844,1,false,https://doi.org/10.1145/3304087.3304099,,,publishedVersion,,
DCM-00671,Appendix C: NCF pattern language summary,10.1145/3304087.3304100,https://openalex.org/W2943311498,1,false,https://doi.org/10.1145/3304087.3304100,,,publishedVersion,,
DCM-00672,Teaching Agents When They Fail: End User Development in Goal-Oriented Conversational Agents,10.1007/978-3-319-95579-7_6,https://openalex.org/W2891787559,1,false,https://doi.org/10.1007/978-3-319-95579-7_6,,,publishedVersion,Human-computer interaction series,book series
DCM-00676,Conversational Collective Intelligence (CCI) using Hyperchat AI in a Real-world Forecasting Task,10.1109/chiuxid68326.2025.11323746,https://openalex.org/W7123345799,1,false,https://doi.org/10.1109/chiuxid68326.2025.11323746,,,publishedVersion,,
DCM-00678,Recovering from Dialogue Failures Using Multiple Agents in Wealth Management Advice,10.1007/978-3-319-95579-7_7,https://openalex.org/W2892333658,1,false,https://doi.org/10.1007/978-3-319-95579-7_7,,,publishedVersion,Human-computer interaction series,book series
DCM-00680,Ethics-in-practice in UX Design: an Empirical Study of an AI-Based Conversational Support Tool,10.1145/3805689.3812474,https://openalex.org/W7165634024,1,true,https://doi.org/10.1145/3805689.3812474,,cc-by,publishedVersion,,
DCM-00680,Ethics-in-practice in UX Design: an Empirical Study of an AI-Based Conversational Support Tool,10.1145/3805689.3812474,https://openalex.org/W7165634024,2,true,https://research.vu.nl/en/publications/86596db4-472a-4740-9bf8-4de069cf8cd2,,other-oa,publishedVersion,VU Research Portal,repository
DCM-00680,Ethics-in-practice in UX Design: an Empirical Study of an AI-Based Conversational Support Tool,10.1145/3805689.3812474,https://openalex.org/W7165634024,3,true,https://hdl.handle.net/1871.1/86596db4-472a-4740-9bf8-4de069cf8cd2,,other-oa,submittedVersion,VU Research Portal,repository
DCM-00682,UI/UX Design and Usability Test of a Conversational Robot for Adults with Developmental Disabilities : A Human-Centered Design Based Exploratory Study,10.5392/jkca.2025.25.08.763,https://openalex.org/W4414191595,1,true,https://doi.org/10.5392/jkca.2025.25.08.763,,,publishedVersion,The Journal of the Korea Contents Association,journal
DCM-00684,A Study of Emotional UX on Non-purpose Interaction with Conversational AI,10.35280/kotpm.2021.24.2.14,https://openalex.org/W3169373397,1,false,https://doi.org/10.35280/kotpm.2021.24.2.14,,,publishedVersion,The Treatise on The Plastic Media,journal
DCM-00685,Enhancing UX Evaluation Through Collaboration with Conversational AI Assistants: Effects of Proactive Dialogue and Timing,10.1145/3613904.3642168,https://openalex.org/W4396831897,1,true,https://doi.org/10.1145/3613904.3642168,,cc-by-nc-sa,publishedVersion,,
DCM-00685,Enhancing UX Evaluation Through Collaboration with Conversational AI Assistants: Effects of Proactive Dialogue and Timing,10.1145/3613904.3642168,https://openalex.org/W4396831897,2,false,http://repository.hkust.edu.hk/ir/Record/1783.1-138721,,,submittedVersion,Rare & Special e-Zone (The Hong Kong University of Science and Technology),repository
DCM-00686,"CONVERSATIONAL AI AND VIRTUAL AGENTS IN SERVICENOW ITSM: CONTAINMENT RATES, FAILURE MODES, AND UX DESIGN PRINCIPLES",10.34218/ijhcir_02_01_001,https://openalex.org/W7161583664,1,false,https://doi.org/10.34218/ijhcir_02_01_001,,,publishedVersion,,
DCM-00687,Exploring AI Conversational Chatbot UX Design: Insights from High School,10.1007/978-3-031-84371-6_18,https://openalex.org/W4410437811,1,false,https://doi.org/10.1007/978-3-031-84371-6_18,,,publishedVersion,Lecture notes in civil engineering,book series
DCM-00689,Artificial Speech is Culture:,10.1007/978-3-031-05434-1_9,https://openalex.org/W4285208130,1,false,https://doi.org/10.1007/978-3-031-05434-1_9,,,publishedVersion,Lecture notes in computer science,book series
DCM-00690,Don't Believe The Hype!,10.1145/3405755.3406140,https://openalex.org/W3042558580,1,true,https://doi.org/10.1145/3405755.3406140,https://dl.acm.org/doi/pdf/10.1145/3405755.3406140,cc-by,publishedVersion,,
DCM-00690,Don't Believe The Hype!,10.1145/3405755.3406140,https://openalex.org/W3042558580,2,true,https://discovery.dundee.ac.uk/en/publications/b9603c6b-66a6-453c-906a-9d7073619d28,https://discovery.dundee.ac.uk/ws/files/51397989/3405755.3406140.pdf,other-oa,submittedVersion,Discovery Research Portal (University of Dundee),repository
DCM-00690,Don't Believe The Hype!,10.1145/3405755.3406140,https://openalex.org/W3042558580,3,true,http://hdl.handle.net/10197/12031,http://hdl.handle.net/10197/12031,cc-by-nc-nd,submittedVersion,Research Repository UCD (University College Dublin),repository
DCM-00690,Don't Believe The Hype!,10.1145/3405755.3406140,https://openalex.org/W3042558580,4,false,http://www.scopus.com/inward/record.url?scp=85090112595&partnerID=8YFLogxK,,,submittedVersion,Discovery Research Portal (University of Dundee),repository
DCM-00691,Voice user interface principles for a conversational agent,10.1145/964528.964536,https://openalex.org/W4233200399,1,false,https://doi.org/10.1145/964528.964536,,,publishedVersion,,
DCM-00692,User-Interface-Design,10.1007/978-3-662-48370-1_5,https://openalex.org/W2741688270,1,false,https://doi.org/10.1007/978-3-662-48370-1_5,,,publishedVersion,,
DCM-00693,In Search of a Conversational User Interface for Personal Health Assistance,10.5220/0010384907240732,https://openalex.org/W3130090682,1,true,https://doi.org/10.5220/0010384907240732,,cc-by-nc-nd,publishedVersion,,
DCM-00694,Progressivity for voice interface design,10.1145/3342775.3342788,https://openalex.org/W2968725073,1,false,https://doi.org/10.1145/3342775.3342788,,,publishedVersion,,
DCM-00694,Progressivity for voice interface design,10.1145/3342775.3342788,https://openalex.org/W2968725073,2,false,https://cronfa.swan.ac.uk/Record/cronfa55709,,,submittedVersion,Cronfa (Swansea University),repository
DCM-00694,Progressivity for voice interface design,10.1145/3342775.3342788,https://openalex.org/W2968725073,3,true,https://nottingham-repository.worktribe.com/output/2248081,,cc-by,submittedVersion,Repository@Nottingham (University of Nottingham),repository
DCM-00695,Exploiting a Map-Based Interface in Conversational Recommender Systems for Mobile Travelers,10.4018/978-1-60566-818-5.ch005,https://openalex.org/W2491903128,1,false,https://doi.org/10.4018/978-1-60566-818-5.ch005,,,publishedVersion,IGI Global eBooks,ebook platform
DCM-00695,Exploiting a Map-Based Interface in Conversational Recommender Systems for Mobile Travelers,10.4018/978-1-60566-818-5.ch005,https://openalex.org/W2491903128,2,false,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.395.9074,,,submittedVersion,,
DCM-00696,A need for trust in conversational interface research,10.1145/3342775.3342809,https://openalex.org/W2954685308,1,false,https://doi.org/10.1145/3342775.3342809,,,publishedVersion,,
DCM-00696,A need for trust in conversational interface research,10.1145/3342775.3342809,https://openalex.org/W2954685308,2,true,http://arxiv.org/abs/1907.01923,https://arxiv.org/pdf/1907.01923,,submittedVersion,arXiv (Cornell University),repository
DCM-00697,Lightweight Techniques to Encourage Innovative User Interface Design,10.1201/9780203734544-5,https://openalex.org/W2908393618,1,false,https://doi.org/10.1201/9780203734544-5,,,publishedVersion,,
DCM-00698,Standards in user-interface design,10.4324/9780203471333_chapter_15,https://openalex.org/W195411315,1,false,https://doi.org/10.4324/9780203471333_chapter_15,,,publishedVersion,,
DCM-00699,Methods for User Interface Design,10.1201/9781003063971-5,https://openalex.org/W3214330807,1,false,https://doi.org/10.1201/9781003063971-5,,,publishedVersion,,
DCM-00700,ETAG-based Design: User Interface Design as User Mental Model Design,10.1007/978-1-4471-1001-9_5,https://openalex.org/W2487756334,1,false,https://doi.org/10.1007/978-1-4471-1001-9_5,,,publishedVersion,,
DCM-00701,Transforming User-Centered Analysis into User Interface: The Design of New- Generation Products,10.1201/9780203734544-11,https://openalex.org/W2908457078,1,false,https://doi.org/10.1201/9780203734544-11,,,publishedVersion,,
DCM-00702,Mind the Gap: Surviving the Dangers of User Interface Design,10.1201/9780203734544-7,https://openalex.org/W2906904028,1,false,https://doi.org/10.1201/9780203734544-7,,,publishedVersion,,
DCM-00703,User Interface Design: The Empirical Cases,10.1201/9781003063971-3,https://openalex.org/W3214327568,1,false,https://doi.org/10.1201/9781003063971-3,,,publishedVersion,,
DCM-00704,User Interface Design: Advice to the Designer,10.1201/9781003063971-6,https://openalex.org/W3214130204,1,false,https://doi.org/10.1201/9781003063971-6,,,publishedVersion,,
DCM-00705,Model-Based User Interface Design: Successive Transformations of a Task/Object Model,10.1201/9780203734544-4,https://openalex.org/W2907241455,1,false,https://doi.org/10.1201/9780203734544-4,,,publishedVersion,,
DCM-00706,After the Interface: Relocating Human Agency in the Age of Conversational AI,10.1145/3816046.3816301,https://openalex.org/W7161413391,1,false,https://doi.org/10.1145/3816046.3816301,,,publishedVersion,,
DCM-00706,After the Interface: Relocating Human Agency in the Age of Conversational AI,10.1145/3816046.3816301,https://openalex.org/W7161413391,2,true,https://arxiv.org/abs/2605.15064,https://arxiv.org/pdf/2605.15064,cc-by-nc-nd,submittedVersion,arXiv (Cornell University),repository
DCM-00707,Transforming User-Centered Analysis into User Interface: The Redesign of Complex Legacy Systems,10.1201/9780203734544-8,https://openalex.org/W2907563319,1,false,https://doi.org/10.1201/9780203734544-8,,,publishedVersion,,
DCM-00710,The Ul War Room and Design Prism: A User Interface Design Approach from Multiple Perspectives,10.1201/9780203734544-10,https://openalex.org/W2908198832,1,false,https://doi.org/10.1201/9780203734544-10,,,publishedVersion,,
