seed_corpus_id,seed_title,relation,openalex_id,doi,title,year,type,cited_by_count,landing_url,pdf_url,discovery_status
DCM-00002,Handbook of Conversation Design for Instructional Applications,citante,https://openalex.org/W4409906978,https://doi.org/10.14391/ajhs.28.162,Iraqi EFL University Students' Attitudes Towards the Implementation of a Multimodal Approach on Verbal and Non-verbal Communication;,2025,article,1,https://doi.org/10.14391/ajhs.28.162,https://www.jstage.jst.go.jp/article/ajhs/28/0/28_162/_pdf,pendente-de-deduplicacao-e-portao-ontologico
DCM-00002,Handbook of Conversation Design for Instructional Applications,citante,https://openalex.org/W1519042761,https://doi.org/10.4135/9781446201039.n27,Implications for Research Training and Examination for Design PhDs,2012,book-chapter,7,https://doi.org/10.4135/9781446201039.n27,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00002,Handbook of Conversation Design for Instructional Applications,citante,https://openalex.org/W2765999423,https://doi.org/10.1080/17445760.2017.1390098,A self-aware paradigm for autonomous architectural systems within the Internet of Things,2017,article,4,https://doi.org/10.1080/17445760.2017.1390098,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00002,Handbook of Conversation Design for Instructional Applications,citante,https://openalex.org/W48929477,https://doi.org/10.1007/978-1-84882-553-6_3,Creating a Model of Use,2009,book-chapter,2,https://doi.org/10.1007/978-1-84882-553-6_3,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00002,Handbook of Conversation Design for Instructional Applications,citante,https://openalex.org/W1888158006,https://doi.org/10.1108/k-06-2013-0114,The pragmatics and aesthetics of knowing: implications for online education,2013,article,2,https://doi.org/10.1108/k-06-2013-0114,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00002,Handbook of Conversation Design for Instructional Applications,citante,https://openalex.org/W2555647717,https://doi.org/10.14257/ijseia.2016.10.2.24,Pre-service Teachers' Attitudes and Views about Smart Learning: Implications for Creative Teaching and Learning,2016,article,1,http://doi.org/10.14257/ijseia.2016.10.2.24,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00002,Handbook of Conversation Design for Instructional Applications,citante,https://openalex.org/W3024714017,https://doi.org/10.13189/ujer.2020.080516,Reflexive Conversation: Approach to the Professional Learning of Pre-service Mathematics Teachers,2020,article,2,https://doi.org/10.13189/ujer.2020.080516,http://www.hrpub.org/download/20200430/UJER16-19515179.pdf,pendente-de-deduplicacao-e-portao-ontologico
DCM-00002,Handbook of Conversation Design for Instructional Applications,citante,https://openalex.org/W94175178,https://doi.org/10.1007/978-0-387-09667-4_6,When a Peer Group Isn’t Needed: Effective Online Learning in an Individual Mentoring Model,2008,book-chapter,1,https://doi.org/10.1007/978-0-387-09667-4_6,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00002,Handbook of Conversation Design for Instructional Applications,citante,https://openalex.org/W211594245,https://doi.org/10.1007/978-3-662-43454-3_31,Creative Re-instrumentation of Collective Learning Activity,2014,conference-paper,0,https://doi.org/10.1007/978-3-662-43454-3_31,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00002,Handbook of Conversation Design for Instructional Applications,citante,https://openalex.org/W2377967045,https://doi.org/10.2991/emim-16.2016.324,Role Play and English Teaching,2016,conference-paper,0,https://doi.org/10.2991/emim-16.2016.324,https://www.atlantis-press.com/article/25853480.pdf,pendente-de-deduplicacao-e-portao-ontologico
DCM-00002,Handbook of Conversation Design for Instructional Applications,citante,https://openalex.org/W2775012395,https://doi.org/10.1007/978-3-319-65373-0_8,An Instantiation Methodology and Its Multiple Aspects,2017,book-chapter,0,https://doi.org/10.1007/978-3-319-65373-0_8,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00002,Handbook of Conversation Design for Instructional Applications,citante,https://openalex.org/W2917103449,https://doi.org/10.4018/978-1-4666-6347-3.ch002,Developing Global Sensibilities through a Technology-Enabled Active Learning Anthropology Curriculum,2014,book-chapter,0,https://doi.org/10.4018/978-1-4666-6347-3.ch002,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00002,Handbook of Conversation Design for Instructional Applications,citante,https://openalex.org/W4392793161,https://doi.org/10.21606/drslxd.2023.045,‘…This is how things are done’: Dismantling the Master-and-Apprentice design pedagogy fallacy with Social Support and Growth Mindset,2023,conference-paper,0,http://dx.doi.org/10.21606/drslxd.2023.045,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1448&context=learnxdesign,pendente-de-deduplicacao-e-portao-ontologico
DCM-00002,Handbook of Conversation Design for Instructional Applications,citante,https://openalex.org/W4392919035,https://doi.org/10.21606/drslxd2024.045,‘…This is how things are done’: Dismantling the Master-and-Apprentice design pedagogy fallacy with Social Support and Growth Mindset,2023,conference-paper,0,http://dx.doi.org/10.21606/drslxd2024.045,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W2004513044,https://doi.org/10.1007/s00779-011-0470-5,Design and evaluation of a smart home voice interface for the elderly: acceptability and objection aspects,2011,article,426,https://doi.org/10.1007/s00779-011-0470-5,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W2075729255,https://doi.org/10.1145/242485.242500,How do users know what to say?,1996,article,110,https://doi.org/10.1145/242485.242500,https://dl.acm.org/doi/pdf/10.1145/242485.242500,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W2082781326,https://doi.org/10.1016/0378-2166(90)90082-o,Politeness phenomena in modern Chinese,1990,article,1226,https://doi.org/10.1016/0378-2166(90)90082-o,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W2094745494,https://doi.org/10.1016/j.ijhcs.2005.07.001,Constructing computer-based tutors that are socially sensitive: Politeness in educational software,2005,article,91,https://doi.org/10.1016/j.ijhcs.2005.07.001,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W2405187948,https://doi.org/10.1145/2858036.2858288,"""Like Having a Really Bad PA""",2016,conference-paper,1135,https://doi.org/10.1145/2858036.2858288,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W2407369300,https://doi.org/10.7146/aahcc.v1i1.21316,Note to Self: Stop Calling Interfaces “Natural”,2015,article,20,https://doi.org/10.7146/aahcc.v1i1.21316,https://tidsskrift.dk/ashcc/article/download/21316/18787,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W2466238859,https://doi.org/10.1007/978-3-319-31510-2_27,Investigating Politeness Strategies and Their Persuasiveness for a Robotic Elderly Assistant,2016,conference-paper,38,https://doi.org/10.1007/978-3-319-31510-2_27,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W2745199108,https://doi.org/10.1007/s12369-017-0420-0,The Influence of Politeness Behavior on User Compliance with Social Robots in a Healthcare Service Setting,2017,article,100,https://doi.org/10.1007/s12369-017-0420-0,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W2808599433,https://doi.org/10.1109/mprv.2018.022511249,Evaluating Speech-Based Smart Devices Using New Usability Heuristics,2018,article,53,https://doi.org/10.1109/mprv.2018.022511249,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W2899225656,https://doi.org/10.1145/3274371,"Alexa, Are You Listening?",2018,article,569,https://doi.org/10.1145/3274371,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W2912941864,https://doi.org/10.1109/access.2019.2898467,A Systematic Literature Review of Research-Derived Touchscreen Design Guidelines for Older Adults,2019,review,65,https://doi.org/10.1109/access.2019.2898467,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W2913681502,https://doi.org/10.48550/arxiv.1901.06525,What Makes a Good Conversation? Challenges in Designing Truly Conversational Agents,2019,conference-paper,136,http://hdl.handle.net/10468/8244,http://hdl.handle.net/10468/8244,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W2941170438,https://doi.org/10.1177/1064804619842501,Perceptions of Digital Assistants From Early Adopters Aged 55+,2019,article,52,https://doi.org/10.1177/1064804619842501,https://journals.sagepub.com/doi/pdf/10.1177/1064804619842501,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W2941857004,https://doi.org/10.1145/3290605.3300714,Co-Performing Agent,2019,conference-paper,28,https://doi.org/10.1145/3290605.3300714,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W2943124083,https://doi.org/10.1145/3304087.3304096,Conversational UX design process,2019,book-chapter,23,https://doi.org/10.1145/3304087.3304096,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W2964283259,https://doi.org/10.1145/3278721.3278773,What's up with Privacy?,2018,conference-paper,70,https://doi.org/10.1145/3278721.3278773,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W2967859656,https://doi.org/10.1145/3342775.3342803,Voice assistants and older people,2019,conference-paper,101,https://doi.org/10.1145/3342775.3342803,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W2968725073,https://doi.org/10.1145/3342775.3342788,Progressivity for voice interface design,2019,conference-paper,86,https://doi.org/10.1145/3342775.3342788,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W2990539159,https://doi.org/10.1177/1071181319631446,An Aging-focused Heuristic Evaluation of Home Automation Controls,2019,article,6,https://doi.org/10.1177/1071181319631446,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W3015588689,https://doi.org/10.1145/3411764.3445579,"Designers Characterize Naturalness in Voice User Interfaces: Their Goals, Practices, and Challenges",2021,conference-paper,43,https://doi.org/10.1145/3411764.3445579,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W3032205432,https://doi.org/10.1145/3313831.3376760,"""Alexa is a Toy"": Exploring Older Adults' Reasons for Using, Limiting, and Abandoning Echo",2020,conference-paper,147,https://doi.org/10.1145/3313831.3376760,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W3083588436,https://doi.org/10.1145/3411810,Hello There! Is Now a Good Time to Talk?,2020,article,72,https://doi.org/10.1145/3411810,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W3118958215,https://doi.org/10.2196/20427,Exploring How Older Adults Use a Smart Speaker–Based Voice Assistant in Their First Interactions: Qualitative Study,2020,article,154,https://doi.org/10.2196/20427,https://mhealth.jmir.org/2021/1/e20427/PDF,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W3135278659,https://doi.org/10.31234/osf.io/2wtzq,“We Need to Start Thinking Ahead”: The Impact of Social Context on Linguistic Norm Adherence,2020,preprint,14,https://doi.org/10.31234/osf.io/2wtzq,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W3160278099,https://doi.org/10.1145/3411764.3445124,Empowering Dyads of Older Adults With Mild Cognitive Impairment And Their Care Partners Using Conversational Agents,2021,conference-paper,100,https://doi.org/10.1145/3411764.3445124,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W3160418499,https://doi.org/10.1145/3411764.3445312,Heuristic Evaluation of Conversational Agents,2021,conference-paper,157,https://doi.org/10.1145/3411764.3445312,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W3162051685,https://doi.org/10.1145/3411764.3445445,Designing Conversational Agents: A Self-Determination Theory Approach,2021,conference-paper,80,https://doi.org/10.1145/3411764.3445445,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W3168133312,https://doi.org/10.1145/3469595.3469618,Eliciting Spoken Interruptions to Inform Proactive Speech Agent Design,2021,conference-paper,18,https://doi.org/10.1145/3469595.3469618,https://dl.acm.org/doi/pdf/10.1145/3469595.3469618,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W3169716176,https://doi.org/10.1007/s11606-021-06888-1,Effect of an eHealth intervention on older adults’ quality of life and health-related outcomes: a randomized clinical trial,2021,article,47,https://doi.org/10.1007/s11606-021-06888-1,https://link.springer.com/content/pdf/10.1007/s11606-021-06888-1.pdf,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W3210997190,https://doi.org/10.1007/978-3-030-90525-5_64,Impact of Social Presence of Humanoid Robots: Does Competence Matter?,2021,conference-paper,3,https://doi.org/10.1007/978-3-030-90525-5_64,https://hal.science/hal-05541855v1/file/Koelsch-et-al-2021-ICSR2021.pdf,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W4200018492,https://doi.org/10.1145/3494965,Understanding User Perceptions of Proactive Smart Speakers,2021,article,33,https://doi.org/10.1145/3494965,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W4231533450,https://doi.org/10.1017/cbo9780511813085,Politeness,1987,book,10257,https://doi.org/10.1017/cbo9780511813085,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W4234930092,https://doi.org/10.4324/9781315760179,A Critique of Politeness Theory,2014,book,113,https://doi.org/10.4324/9781315760179,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W4255895325,https://doi.org/10.1109/hri.2013.6483608,Rhetorical robots: Making robots more effective speakers using linguistic cues of expertise,2013,conference-paper,81,https://doi.org/10.1109/hri.2013.6483608,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,referenciado,https://openalex.org/W4285717434,https://doi.org/10.1007/978-3-030-50729-9,HCI International 2020 - Posters,2020,conference-paper,8,https://doi.org/10.1007/978-3-030-50729-9,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,citante,https://openalex.org/W4382202712,https://doi.org/10.1007/s10462-023-10540-1,The role of politeness in human–machine interactions: a systematic literature review and future perspectives,2023,book-chapter,98,https://doi.org/10.1007/s10462-023-10540-1,https://link.springer.com/content/pdf/10.1007/s10462-023-10540-1.pdf,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,citante,https://openalex.org/W4388562681,https://doi.org/10.1016/j.ijhcs.2023.103181,Exploring how politeness impacts the user experience of chatbots for mental health support,2023,article,49,https://doi.org/10.1016/j.ijhcs.2023.103181,https://www.tara.tcd.ie/bitstreams/ee576e93-05c6-4312-8af6-b1322cfee69e/download,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,citante,https://openalex.org/W4409766762,https://doi.org/10.1145/3706598.3713578,Designing Conversational AI for Aging: A Systematic Review of Older Adults' Perceptions and Needs,2025,review,36,https://doi.org/10.1145/3706598.3713578,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,citante,https://openalex.org/W4384643821,https://doi.org/10.1145/3597638.3608378,Screen or No Screen? Lessons Learnt from a Real-World Deployment Study of Using Voice Assistants With and Without Touchscreen for Older Adults,2023,conference-paper,26,https://doi.org/10.1145/3597638.3608378,https://dl.acm.org/doi/pdf/10.1145/3597638.3608378,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,citante,https://openalex.org/W4396219005,https://doi.org/10.1145/3637365,"Like My Aunt Dorothy: Effects of Conversational Styles on Perceptions, Acceptance and Metaphorical Descriptions of Voice Assistants during Later Adulthood",2024,article,26,https://doi.org/10.1145/3637365,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,citante,https://openalex.org/W4402349579,https://doi.org/10.1145/3678516,EasyAsk: An In-App Contextual Tutorial Search Assistant for Older Adults with Voice and Touch Inputs,2024,article,17,https://doi.org/10.1145/3678516,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,citante,https://openalex.org/W4400142383,https://doi.org/10.1145/3643834.3661536,Voice Assistants for Mental Health Services: Designing Dialogues with Homebound Older Adults,2024,conference-paper,15,https://doi.org/10.1145/3643834.3661536,https://pmc.ncbi.nlm.nih.gov/articles/PMC11262314/pdf/nihms-1992658.pdf,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,citante,https://openalex.org/W4384520790,https://doi.org/10.1145/3571884.3597139,The Bot on Speaking Terms: The Effects of Conversation Architecture on Perceptions of Conversational Agents,2023,conference-paper,14,https://doi.org/10.1145/3571884.3597139,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,citante,https://openalex.org/W4396833746,https://doi.org/10.1145/3613904.3642905,"Join Me Here if You Will: Investigating Embodiment and Politeness Behaviors When Joining Small Groups of Humans, Robots, and Virtual Characters",2024,conference-paper,13,https://doi.org/10.1145/3613904.3642905,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,citante,https://openalex.org/W4399115943,https://doi.org/10.1145/3643834.3661576,The AI-DEC: A Card-based Design Method for User-centered AI Explanations,2024,conference-paper,13,https://doi.org/10.1145/3643834.3661576,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,citante,https://openalex.org/W4406258040,https://doi.org/10.1145/3701189,Countering Misinformation in Private Messaging Groups: Insights From a Fact-checking Chatbot,2025,article,10,https://doi.org/10.1145/3701189,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,citante,https://openalex.org/W4391183940,https://doi.org/10.1145/3638067.3638068,Investigating politeness strategies in chatbots through the lens of Conversation Analysis,2023,conference-paper,7,https://doi.org/10.1145/3638067.3638068,https://dl.acm.org/doi/pdf/10.1145/3638067.3638068,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,citante,https://openalex.org/W4392633803,https://doi.org/10.1145/3610977.3634943,What a Thing to Say! Which Linguistic Politeness Strategies Should Robots Use in Noncompliance Interactions?,2024,conference-paper,7,https://doi.org/10.1145/3610977.3634943,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,citante,https://openalex.org/W4415090878,https://doi.org/10.1093/iwc/iwaf050,Not just a number: a multidimensional approach to ageing in HCI,2025,article,7,https://doi.org/10.1093/iwc/iwaf050,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,citante,https://openalex.org/W4409749260,https://doi.org/10.1145/3706598.3713457,"Maintaining ""Balanced"" Conflict: Proactive Intervention Strategies of AI Voice Agents in Online Collaboration of Temporary Design Teams",2025,conference-paper,6,https://doi.org/10.1145/3706598.3713457,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,citante,https://openalex.org/W4409735427,https://doi.org/10.1145/3706598.3714203,Should Voice Agents Be Polite in an Emergency? Investigating Effects of Speech Style and Voice Tone in Emergency Simulation,2025,conference-paper,4,https://doi.org/10.1145/3706598.3714203,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,citante,https://openalex.org/W4388623977,https://doi.org/10.1109/ro-man57019.2023.10309577,Confrontation and Cultivation: Understanding Perspectives on Robot Responses to Norm Violations,2023,conference-paper,6,https://doi.org/10.1109/ro-man57019.2023.10309577,,pendente-de-deduplicacao-e-portao-ontologico
DCM-00003,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,citante,https://openalex.org/W4403576803,https://doi.org/10.1145/3663548.3675641,SMART-TBI: Design and Evaluation of the Social Media Accessibility and Rehabilitation Toolkit for Users with Traumatic Brain Injury,2024,conference-paper,6,https://doi.org/10.1145/3663548.3675641,,pendente-de-deduplicacao-e-portao-ontologico
